"Aasta","Maakond","Kultuur","Taimekaitsevahendid kokku Kogus","Taimekaitsevahendid kokku Kogus töödeldud hektari kohta","Putukatõrjevahendid Kogus","Putukatõrjevahendid Kogus töödeldud hektari kohta","Seenhaiguste tõrjevahendid Kogus","Seenhaiguste tõrjevahendid Kogus töödeldud hektari kohta","Umbrohutõrjevahendid Kogus","Umbrohutõrjevahendid Kogus töödeldud hektari kohta","Puhtimispreparaadid Kogus","Puhtimispreparaadid Kogus töödeldud hektari kohta","Kasvuregulaatorid Kogus","Kasvuregulaatorid Kogus töödeldud hektari kohta","Desikandid Kogus","Desikandid Kogus töödeldud hektari kohta","Molluskitsiidid Kogus","Molluskitsiidid Kogus töödeldud hektari kohta"
"2007","Ida-Viru maakond","Avamaaköögivili",54.99,..,0.52,..,0.00,..,54.47,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Ida-Viru maakond","Katmikkultuurid",1.23,..,0.60,..,0.63,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Ida-Viru maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Ida-Viru maakond","Maasikad",0.01,..,0.01,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Ida-Viru maakond","Muud kultuurid",382.32,..,0.00,..,0.00,..,382.32,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Jõgeva maakond","Kultuurid kokku",94633.28,..,8120.99,..,11392.49,..,62063.11,..,4347.94,..,8622.57,..,86.18,..,..,..
"2007","Jõgeva maakond","Teravili",54102.02,..,3496.72,..,8026.94,..,32740.56,..,1947.18,..,7890.62,..,0.00,..,..,..
"2007","Jõgeva maakond","Kaunvili",118.65,..,0.00,..,0.00,..,118.65,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Jõgeva maakond","Kartul",4822.19,..,2463.04,..,1678.25,..,325.25,..,269.47,..,0.00,..,86.18,..,..,..
"2007","Jõgeva maakond","Söödakultuurid",11381.09,..,121.65,..,682.97,..,9474.03,..,370.49,..,731.95,..,0.00,..,..,..
"2007","Jõgeva maakond","Tehnilised kultuurid",17122.44,..,2006.13,..,977.97,..,12377.54,..,1760.80,..,0.00,..,0.00,..,..,..
"2007","Jõgeva maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Jõgeva maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Jõgeva maakond","Viljapuud ja marjapõõsad",0.40,..,0.40,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Jõgeva maakond","Maasikad",42.16,..,13.46,..,26.36,..,2.34,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Jõgeva maakond","Muud kultuurid",7044.33,..,19.59,..,0.00,..,7024.74,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Järva maakond","Kultuurid kokku",81573.86,..,2359.88,..,6539.83,..,67383.27,..,836.08,..,4454.80,..,0.00,..,..,..
"2007","Järva maakond","Teravili",40143.28,..,766.94,..,4508.36,..,29724.83,..,709.25,..,4433.90,..,0.00,..,..,..
"2007","Järva maakond","Kaunvili",277.28,..,0.00,..,0.00,..,277.28,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Järva maakond","Kartul",327.54,..,13.87,..,158.97,..,6.97,..,126.83,..,20.90,..,0.00,..,..,..
"2007","Järva maakond","Söödakultuurid",9793.51,..,9.93,..,17.27,..,9766.31,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Järva maakond","Tehnilised kultuurid",21001.93,..,1569.14,..,1855.23,..,17577.56,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Järva maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Järva maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Järva maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Järva maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Järva maakond","Muud kultuurid",10030.32,..,0.00,..,0.00,..,10030.32,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Lääne maakond","Kultuurid kokku",35275.04,..,2234.43,..,2817.55,..,28163.24,..,1033.95,..,1025.87,..,0.00,..,..,..
"2007","Lääne maakond","Teravili",20679.68,..,1357.74,..,2232.73,..,15293.79,..,769.55,..,1025.87,..,0.00,..,..,..
"2007","Lääne maakond","Kaunvili",675.81,..,13.37,..,0.00,..,662.44,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Lääne maakond","Kartul",744.15,..,27.96,..,435.75,..,78.98,..,201.46,..,0.00,..,0.00,..,..,..
"2007","Lääne maakond","Söödakultuurid",2675.64,..,39.59,..,3.19,..,2632.86,..,0.00,..,0.00,..,0.00,..,..,..
"2007","Lääne maakond","Tehnilised kultuurid",9860.21,..,771.90,..,145.88,..,8879.49,..,62.94,..,0.00,..,0.00,..,..,..
